game_id,igdb_id,vgi_id,name,released,steam_id,slug,price,units_sold_vgi,reviews,followers,rating,genres,developers,publishers,publishers_type,revenue_vgi,tags
2877488,288844.0,640685,WE ARE FOOTBALL 2024,2024-03-04,1951410,we-are-football-2024,39.99,24240,808,3131,79.703,"Simulation, Strategy, Casual, Sports",Winning Streak Games,"HandyGames, THQ Nordic","AA, Indie",689000,"['Strategy', 'Simulation', 'Singleplayer', 'Multiplayer', 'Sports', 'Economy', '4 Player Local', 'Moddable', 'Time Management', 'PvE', 'Tactical', 'Level Editor', 'Local Multiplayer', '3D', 'Building', 'Resource Management', 'Management', 'Family Friendly', 'PvP', 'Football (Soccer)']"
2898183,124398.0,663833,Cricket Through the Ages,2024-03-01,2657480,cricket-through-the-ages,7.99,1440,48,503,95.833,"Action, Casual, Sports",Free Lives,Devolver Digital,AA,7964,"['Action', 'Singleplayer', 'Casual', 'Sports', 'Controller', 'Local Multiplayer', 'Swordplay', 'Golf', 'Martial Arts', 'Wrestling', 'Archery', '2D', 'Cartoony', 'Arcade', 'Physics', 'Funny', 'Cute', 'Family Friendly', 'Colorful', 'Cricket']"
2557144,279612.0,617733,Brothers: A Tale of Two Sons Remake,2024-02-28,2153350,brothers-a-tale-of-two-sons-remake,19.99,22830,759,7675,70.092,"Adventure, Casual",Avantgarden SRL,505 GAMES,AA,308000,"['Adventure', 'Singleplayer', 'Casual', 'Action-Adventure', 'Co-op', 'Local Co-Op', 'Puzzle']"
1812669,266687.0,690689,Bandle Tale: A League of Legends Story,2024-02-21,1759380,bandle-tale-a-league-of-legends-story,24.99,35460,1182,11395,80.203,"Simulation, RPG",Lazy Bear Games,Riot Forge,AAA,647000,"['Simulation', 'Singleplayer', 'RPG', 'Nature', 'Crafting', 'Magic', 'Beautiful', 'Isometric', 'Farming Sim', 'Pixel Graphics', 'Exploration', 'Fantasy', 'Funny', 'Cute', 'Family Friendly', 'Colorful', 'Cozy']"
2335651,204360.0,669179,Goat Simulator 3,2024-02-15,850190,goat-simulator-3,29.99,284000,9482,22610,97.975,"Adventure, Simulation, Casual",Coffee Stain North,Coffee Stain Publishing,AA,4200000,"['Adventure', 'Simulation', 'Singleplayer', 'Casual', 'Multiplayer', 'Action-Adventure', 'Co-op', 'Online Co-Op', 'Character Customization', 'Local Multiplayer', 'Local Co-Op', '3D', 'Cartoony', 'Exploration', 'Physics', 'Open World', 'Comedy', 'Sandbox', 'Family Friendly', 'Colorful']"
1812651,266683.0,632819,Tomb Raider I-III Remastered Starring Lara Croft,2024-02-14,2478970,tomb-raider-i-iii-remastered-starring-lara-croft,29.99,198000,6591,29231,89.774,"Action, Adventure","Aspyr, Crystal Dynamics",Aspyr,AA,4200000,"['Action', 'Adventure', 'Old School', 'Singleplayer', 'Controller', 'Action-Adventure', 'Classic', 'Remake', '3D', 'Female Protagonist', 'Platformer', 'Puzzle', 'Exploration', 'Story Rich', 'Atmospheric', 'Difficult', 'Great Soundtrack', 'Violent', 'Horror', 'Mature']"
2888968,24069.0,678045,DRAGON QUEST BUILDERS,2024-02-13,2436570,dragon-quest-builders,27.99,12810,427,6139,89.93,"Action, Adventure, RPG",Square Enix,Square Enix,AAA,267000,"['Action', 'Adventure', 'Singleplayer', 'RPG', 'Character Customization', 'Crafting', 'Third-Person', 'Voxel', 'Open World Survival Craft', '3D', 'Platformer', 'Building', 'Survival', 'JRPG', 'Fantasy', 'Open World', 'Sandbox', 'Anime', 'Cute', 'Colorful']"
2889230,214399.0,624597,Tortuga - A Pirate's Tale,2024-02-13,1604250,tortuga-a-pirate-s-tale,24.99,4080,135,3389,60.741,"Simulation, Strategy",Gaming Minds Studios,Kalypso Media,AA,76425,"['Strategy', 'Simulation', 'Singleplayer', 'Choices Matter', 'Tutorial', 'Economy', 'Pirates', 'Naval Combat', 'Naval', 'Sailing', 'Turn-Based Combat', 'Hex Grid', 'Character Customization', 'Historical', 'Tactical', 'Strategy RPG', 'Diplomacy', 'Exploration', 'Management', 'Sandbox']"
883774,228539.0,652196,Banishers: Ghosts of New Eden,2024-02-12,1493640,banishers-ghosts-of-new-eden,49.99,173000,5751,52873,86.489,"Action, Adventure, RPG",DON'T NOD,Focus Entertainment,AA,6200000,"['Action', 'Adventure', 'Singleplayer', 'RPG', 'Choices Matter', 'Action-Adventure', 'Action RPG', 'Dark Fantasy', 'Third-Person', 'Cinematic', 'Emotional', 'Supernatural', 'Narration', 'Vampire', 'Lore-Rich', 'Exploration', 'Fantasy', 'Story Rich', 'Atmospheric', 'Horror']"
1230374,250616.0,667624,HELLDIVERS™ 2,2024-02-08,553850,helldivers-2,39.99,13300000,982000,427000,76.086,Action,Arrowhead Game Studios,PlayStation Publishing LLC,AAA,423400000,"['Action', 'Singleplayer', 'Multiplayer', 'Gore', 'Psychological Horror', 'Co-op', 'Capitalism', 'Third-Person Shooter', 'Online Co-Op', 'PvE', 'Third-Person', 'Shooter', 'Open World', 'Comedy', 'Space', 'Sci-fi', 'Difficult', 'Great Soundtrack', 'Violent', 'Extraction Shooter']"
168471,202718.0,616382,The Inquisitor,2024-02-08,1880470,the-inquisitor,39.99,10380,346,12004,70.52,"Action, Adventure",The Dust S.A.,Kalypso Media,AA,324000,"['Action', 'Adventure', 'Singleplayer', 'Choices Matter', 'Action-Adventure', 'Action RPG', 'Medieval', 'Mystery', 'Dark Fantasy', 'Third-Person', 'Magic', 'Investigation', 'Detective', 'Alternate History', 'Gothic', 'Faith', 'Dynamic Narration', 'Fantasy', 'Atmospheric', 'Multiple Endings']"
1616368,252647.0,631120,Persona 3 Reload,2024-02-02,2161700,persona-3-reload,69.99,1200000,39737,92496,94.446,"Adventure, Strategy, RPG",ATLUS,SEGA,AAA,60400000,"['Strategy', 'Adventure', 'RPG', 'Mystery', 'Turn-Based Combat', 'Party-Based RPG', 'Dark', 'Dating Sim', 'Turn-Based Strategy', 'Detective', 'Emotional', 'Supernatural', 'Strategy RPG', 'JRPG', 'Story Rich', 'Anime', 'Great Soundtrack', 'Visual Novel', 'Colorful', 'Multiple Endings']"
2888952,136627.0,683041,Suicide Squad: Kill the Justice League,2024-02-02,315210,suicide-squad-kill-the-justice-league,69.99,431000,14381,43478,63.939,Action,Rocksteady Studios,Warner Bros. Games,AAA,17400000,"['Action', 'Singleplayer', 'Casual', 'Multiplayer', 'Psychological Horror', 'Capitalism', 'LGBTQ+', 'Third-Person Shooter', 'Online Co-Op', 'PvE', 'Third-Person', 'Political', 'Comic Book', 'Politics', 'Superhero', 'Villain Protagonist', 'Looter Shooter', 'Shooter', 'Open World', 'Violent']"
2027976,255396.0,682065,Jujutsu Kaisen Cursed Clash,2024-02-01,1877020,jujutsu-kaisen-cursed-clash,59.99,103000,3442,17043,60.198,Action,Byking Inc.,Bandai Namco,AAA,4800000,"['Action', 'Singleplayer', 'Multiplayer', 'Gore', 'Psychological Horror', 'Co-op', 'Fighting', 'Online Co-Op', 'PvE', '3D Platformer', '3D Fighter', '3D', 'Anime', 'Violent', 'PvP', 'Sexual Content']"
718642,217590.0,639757,TEKKEN 8,2024-01-25,1778820,tekken-8,69.99,1500000,50330,94173,68.931,Action,Bandai Namco,Bandai Namco,AAA,78700000,"['Action', 'Singleplayer', 'Casual', 'Multiplayer', 'Competitive', 'Controller', 'Fighting', 'Character Customization', 'Local Multiplayer', 'eSports', 'Martial Arts', '3D Fighter', 'Arcade', 'Story Rich', 'Anime', 'Difficult', 'Great Soundtrack', 'PvP', 'Sexual Content', 'Nudity']"
1910093,217623.0,617299,Like a Dragon: Infinite Wealth,2024-01-25,2072450,like-a-dragon-infinite-wealth,69.99,576000,19186,47963,91.78,"Action, Adventure, RPG",Ryu Ga Gotoku Studio,SEGA,AAA,29000000,"['Action', 'Adventure', 'Singleplayer', 'RPG', 'Action-Adventure', ""Beat 'em up"", 'Gore', 'Action RPG', 'Turn-Based Combat', 'Emotional', 'Martial Arts', 'Turn-Based', 'JRPG', 'Comedy', 'Story Rich', 'Funny', 'Great Soundtrack', 'Violent', 'Colorful', 'Sexual Content']"
1910204,252997.0,617907,Apollo Justice: Ace Attorney Trilogy,2024-01-25,2187220,apollo-justice-ace-attorney-trilogy,49.99,92610,3087,21495,90.768,Adventure,Capcom,Capcom,AAA,3400000,"['Adventure', 'Singleplayer', 'Choose Your Own Adventure', 'Text-Based', 'Mystery', 'Point & Click', 'Investigation', 'Crime', 'Detective', '3D', 'Story Rich', 'Anime', 'Great Soundtrack', 'Visual Novel']"
2455068,204453.0,662745,Reigns: Three Kingdoms,2024-01-11,2437040,reigns-three-kingdoms,2.99,9750,324,2085,52.778,"Adventure, Casual",Nerial,Devolver Digital,AA,22393,"['Strategy', 'Adventure', 'Indie', 'Singleplayer', 'Choose Your Own Adventure', 'Casual', 'RPG', 'Choices Matter', 'Dark Humor', 'Turn-Based Combat', 'Historical', 'Dynamic Narration', 'Based On A Novel', '2D', 'Card Game', 'Comedy', 'Story Rich', 'Minimalist', 'Cute']"
1812546,,693607,Atelier Resleriana,2024-01-10,2586520,atelier-resleriana,0.0,12600,420,3152,46.429,"Adventure, Casual, Free to Play, RPG","KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",AAA,0,"['Adventure', 'Singleplayer', 'Free to Play', 'Casual', 'RPG', 'Drama', 'Turn-Based Tactics', 'Party-Based RPG', 'Crafting', 'Emotional', 'Collectathon', '3D', 'Female Protagonist', 'JRPG', 'Fantasy', 'Story Rich', 'Anime', 'Great Soundtrack', 'Cute', 'Colorful']"
110465,,699422,FINAL FANTASY XI,2023-12-23,23360,final-fantasy-xi,0.0,30,1,24,100.0,MMO,Square Enix,Square Enix,AAA,0,['Massively Multiplayer']
400409,214417.0,627009,THE FINALS,2023-12-08,2073850,the-finals,0.0,6700000,223000,344000,77.486,"Action, Free to Play",Embark Studios,Embark Studios,AA,0,"['Action', 'Free to Play', 'Multiplayer', 'Competitive', 'Co-op', 'First-Person', 'Online Co-Op', 'Loot', 'Character Customization', 'Tactical', 'Battle Royale', 'Arena Shooter', 'Destruction', 'Team-Based', 'Combat', 'Class-Based', 'FPS', 'Shooter', 'Atmospheric', 'PvP']"
2436647,144040.0,632856,FINAL FANTASY VII EVER CRISIS,2023-12-07,2484110,final-fantasy-vii-ever-crisis,0.0,83520,2784,11098,61.386,"Adventure, RPG","Applibot, Inc., Square Enix",Square Enix,AAA,0,"['Adventure', 'Singleplayer', 'Free to Play', 'RPG', 'Multiplayer', 'Drama', 'Co-op', 'Party-Based RPG', 'Online Co-Op', 'Magic', 'Cinematic', 'Auto Battler', 'Epic', 'Gambling', '3D', 'JRPG', 'Fantasy', 'Story Rich', 'Sci-fi', 'Realistic']"
1231388,252869.0,614104,Last Train Home,2023-11-28,1469610,last-train-home,39.99,131000,4355,63509,87.095,Strategy,Ashborne Games,THQ Nordic,AA,3800000,"['Strategy', 'Singleplayer', 'Choices Matter', 'Trains', 'War', 'Historical', 'Wargame', 'Tactical', 'World War I', 'Real Time Tactics', 'Isometric', 'Unforgiving', '3D', 'Survival', 'RTS', 'Base Building', 'Management', 'Atmospheric', 'Multiple Endings', 'Realistic']"
1230336,250905.0,640132,Warhammer Age of Sigmar: Realms of Ruin,2023-11-17,1844380,warhammer-age-of-sigmar-realms-of-ruin,59.99,81810,2727,32976,53.172,"Action, Strategy",Frontier Developments,Frontier Developments,AA,3200000,"['Strategy', 'Action', 'Multiplayer', 'Controller', 'Stylized', 'War', 'Cinematic', 'Wargame', 'Tactical', 'Real Time Tactics', 'Lore-Rich', 'Combat', 'Action RTS', 'Warhammer 40K', '3D', 'RTS', 'Fantasy', 'Story Rich', 'PvP', 'Realistic']"
1231972,252729.0,642174,Persona 5 Tactica,2023-11-17,2254740,persona-5-tactica,59.99,53160,1772,16730,74.492,"Strategy, RPG",ATLUS,SEGA,AAA,2400000,"['Strategy', 'Action', 'Singleplayer', 'RPG', 'Turn-Based Tactics', 'Grid-Based Movement', 'Tactical', 'Turn-Based Strategy', 'Strategy RPG', 'Tactical RPG', '2D', 'JRPG', 'Anime', 'Great Soundtrack', 'Colorful']"
1227477,239385.0,686546,NARUTO X BORUTO Ultimate Ninja STORM CONNECTIONS,2023-11-16,1020790,naruto-x-boruto-ultimate-ninja-storm-connections,59.99,115000,3835,31405,55.984,"Action, Adventure","CyberConnect2 Co., Ltd.",Bandai Namco,AAA,5200000,"['Action', 'Adventure', 'Singleplayer', 'Multiplayer', 'Ninja', 'Action-Adventure', 'Fighting', 'Character Customization', '3D Fighter', 'Open World', 'Story Rich', 'Anime', 'PvP']"
1228522,246564.0,658639,KarmaZoo,2023-11-14,1661630,karmazoo,9.99,37560,1252,4707,88.978,"Action, Casual",Pastagames,Devolver Digital,AA,242000,"['Action', 'Singleplayer', 'Casual', 'Multiplayer', 'Experimental', 'Controller', 'Stylized', 'Puzzle Platformer', 'Co-op', 'Online Co-Op', 'Party Game', '2D Platformer', 'Co-op Campaign', '2D', 'Cartoony', 'Platformer', 'Puzzle', 'Cute', 'Family Friendly', 'Colorful']"
1327330,260366.0,722423,Invincible Presents: Atom Eve,2023-11-14,2060870,invincible-presents-atom-eve,9.99,11070,369,2768,96.206,Adventure,Terrible Posture Games,Skybound Games,AA,69036,"['Action', 'Adventure', 'Singleplayer', 'Choose Your Own Adventure', 'Choices Matter', 'Interactive Fiction', 'Turn-Based Tactics', 'Mystery', 'Turn-Based Combat', 'Comic Book', 'Lore-Rich', 'Superhero', 'Combat', 'Dynamic Narration', '2D', 'Female Protagonist', 'Story Rich', 'Violent', 'Visual Novel', 'Colorful']"
400344,215915.0,673395,Dungeons 4,2023-11-09,1643310,dungeons-4,49.99,79080,2636,28070,88.885,"Simulation, Strategy",Realmforge Studios,Kalypso Media,AA,3000000,"['Strategy', 'Simulation', 'Singleplayer', 'Multiplayer', 'Dark Humor', 'Co-op', 'Cartoon', 'Online Co-Op', 'PvE', 'Level Editor', 'Real Time Tactics', 'Narration', 'Strategy RPG', '3D', 'RTS', 'Exploration', 'City Builder', 'Fantasy', 'Sandbox', 'Funny']"
2329805,275797.0,643605,Heads Up! Phones Down Edition,2023-11-09,2533370,heads-up-phones-down-edition,39.99,630,21,294,52.381,Casual,Aspyr,Aspyr,AA,12096,"['Casual', 'Controller', 'Education', 'Text-Based', 'Memes', 'Board Game', 'Local Co-Op', 'Satire', 'Parody ', 'Word Game', 'Puzzle', 'Card Game', 'Comedy', 'Minimalist', 'Funny', 'Cute', 'Family Friendly', 'Colorful']"
1231187,217624.0,662434,Like a Dragon Gaiden: The Man Who Erased His Name,2023-11-08,2375550,like-a-dragon-gaiden-the-man-who-erased-his-name,49.99,297000,9915,35729,96.692,"Action, Adventure",Ryu Ga Gotoku Studio,SEGA,AAA,11200000,"['Action', 'Adventure', 'Singleplayer', 'Action-Adventure', ""Beat 'em up"", 'Gore', 'Action RPG', 'Hack and Slash', 'Third-Person', 'Emotional', 'Martial Arts', 'Dog', 'JRPG', 'Open World', 'Comedy', 'Story Rich', 'Great Soundtrack', 'Violent', 'Mature', 'Sexual Content']"
966984,229794.0,623124,Risk of Rain Returns,2023-11-08,1337520,risk-of-rain-returns,14.99,828000,27614,53167,90.291,Action,Hopoo Games,Gearbox Publishing,AA,9000000,"['Action', 'Singleplayer', 'Multiplayer', 'Controller', 'Co-op', 'Online Co-Op', 'Loot', 'PvE', 'Action Roguelike', 'Local Co-Op', 'Combat', 'Class-Based', 'Looter Shooter', '2D', 'Pixel Graphics', 'Roguelike', 'Arcade', 'Space', 'Sci-fi', 'Atmospheric']"
1812505,266382.0,661782,Football Manager 2024,2023-11-06,2252570,football-manager-2024,59.99,637000,21232,58623,90.651,"Simulation, Strategy, Sports",Sports Interactive,SEGA,AAA,28200000,"['Strategy', 'Simulation', 'Singleplayer', 'Multiplayer', 'Sports', 'Economy', 'Text-Based', 'Real Time Tactics', 'eSports', '2D', '3D', 'Management', 'Football (Soccer)']"
2027889,271107.0,633542,DO NOT SMILE,2023-11-04,2630550,do-not-smile,0.0,480,12,47,66.667,"Action, MMO",Arrowhead Game Studios,PlayStation PC LLC,AAA,20038,"['Indie', 'Singleplayer', 'Casual', 'Side Scroller', 'Puzzle Platformer', 'Logic', 'Third-Person', 'Tactical', '2D Platformer', 'Precision Platformer', ""1990's"", '2D', 'Pixel Graphics', 'Platformer', 'Puzzle', 'Physics', 'Linear', 'Management']"
1809247,264412.0,659693,EA SPORTS™ WRC,2023-11-03,1849250,ea-sports-wrc,49.99,279000,9292,23364,62.548,"Simulation, Sports, Racing",Codemasters,Electronic Arts,AAA,9400000,"['Simulation', 'Singleplayer', 'Early Access', 'Multiplayer', 'Sports', 'Automobile Sim', 'Racing', 'Offroad', 'Driving', 'VR', 'PvP']"
1230237,79864.0,610645,The Talos Principle 2,2023-11-02,835960,the-talos-principle-2,29.99,347000,11573,29017,95.628,"Action, Adventure",Croteam,Devolver Digital,AA,7800000,"['Action-Adventure', 'Puzzle Platformer', 'Mystery', 'First-Person', 'Logic', 'Third-Person', 'Philosophical', 'Political', 'Science', 'Walking Simulator', 'Post-apocalyptic', '3D Platformer', 'Lore-Rich', '3D', 'Puzzle', 'Exploration', 'Linear', 'Story Rich', 'Sci-fi', 'Realistic']"
1231971,254337.0,631509,STAR OCEAN THE SECOND STORY R,2023-11-02,2238900,star-ocean-the-second-story-r,49.99,98370,3279,25390,94.694,"Action, RPG","Gemdrops, Inc., Square Enix",Square Enix,AAA,3900000,"['Action', 'Singleplayer', 'RPG', '2.5D', 'Action RPG', 'PvE', 'Remake', '2D Platformer', ""1990's"", '2D', 'Pixel Graphics', 'Female Protagonist', 'JRPG', 'Fantasy', 'Story Rich', 'Space', 'Sci-fi', 'Retro', 'Anime', 'Multiple Endings']"
66059,182190.0,671696,Song of Nunu: A League of Legends Story,2023-11-01,1333200,song-of-nunu-a-league-of-legends-story,29.99,79560,2652,13862,95.023,Adventure,Tequila Works,Riot Forge,AAA,1800000,"['Action', 'Adventure', 'Indie', 'Simulation', 'Singleplayer', 'RPG', 'Stylized', 'Puzzle Platformer', 'Emotional', 'Cartoony', 'Puzzle', 'Exploration', 'Fantasy', 'Open World', 'Comedy', 'Story Rich', 'Cute', 'Family Friendly']"
