name,released,steam_id,price,units_sold_vgi,reviews,followers,rating,genres,developers,publishers,publishers_type,revenue_vgi,tags,platforms,genre,Platform
Haunted Space,2025-08-01 00:00:00,,,,,,,,,,,,,,Action,PC
Haunted Space,2025-08-01 00:00:00,,,,,,,,,,,,,,Action,PlayStation
Haunted Space,2025-08-01 00:00:00,,,,,,,,,,,,,,Action,Xbox
FBC: Firebreak,,,,,,,,,,,,,,,Action,PC
FBC: Firebreak,,,,,,,,,,,,,,,Action,PlayStation
FBC: Firebreak,,,,,,,,,,,,,,,Action,Xbox
The Seven Deadly Sins Origin,2025-08-01 00:00:00,,,,,,,,,,,,,,RPG,PC
Call of Saregnar,2025-08-01 00:00:00,,,,,,,,,,,,,,RPG,PC
Mafia: The Old Country,,,,,,,,,,,,,,,Action,PC
Mafia: The Old Country,,,,,,,,,,,,,,,Action,PlayStation
Mafia: The Old Country,,,,,,,,,,,,,,,Action,Xbox
One-Eyed Likho,2025-08-01 00:00:00,,,,,,,,,,,,,,Adventure,PC
Exo Rally Championship,2025-08-01 00:00:00,,,,,,,,,,,,,,Racing,PC
Wheel World,,,,,,,,,,,,,,,Arcade,PC
Wheel World,,,,,,,,,,,,,,,Arcade,PlayStation
Wheel World,,,,,,,,,,,,,,,Arcade,Xbox
Ghost Knight: A Dark Tale,2025-08-01 00:00:00,,,,,,,,,,,,,,Action,PC
Pathfinder: Abomination Vaults,2025-08-01 00:00:00,,,,,,,,,,,,,,RPG,PC
Vindictus: Defying Fate,2025-08-01 00:00:00,,,,,,,,,,,,,,RPG,PC
Jump Ship,,,,,,,,,,,,,,,Action,PC
Jump Ship,,,,,,,,,,,,,,,Action,Xbox
Second-Loop,2025-08-01 00:00:00,,,,,,,,,,,,,,Action,PC
Politics: The Game,2025-08-01 00:00:00,,,,,,,,,,,,,,RPG,PC
Dying Light: The Beast,,,,,,,,,,,,,,,Action,PC
Dying Light: The Beast,,,,,,,,,,,,,,,Action,PlayStation
Dying Light: The Beast,,,,,,,,,,,,,,,Action,Xbox
King of Meat,2025-08-01 00:00:00,,,,,,,,,,,,,,Action,PC
King of Meat,2025-08-01 00:00:00,,,,,,,,,,,,,,Action,PlayStation
King of Meat,2025-08-01 00:00:00,,,,,,,,,,,,,,Action,Xbox
King of Meat,2025-08-01 00:00:00,,,,,,,,,,,,,,Action,Nintendo
Lost in Random: The Eternal Die,,,,,,,,,,,,,,,Action,PC
Lost in Random: The Eternal Die,,,,,,,,,,,,,,,Action,PlayStation
Lost in Random: The Eternal Die,,,,,,,,,,,,,,,Action,Xbox
Lost in Random: The Eternal Die,,,,,,,,,,,,,,,Action,Nintendo
MindsEye,,,,,,,,,,,,,,,Action,PC
MindsEye,,,,,,,,,,,,,,,Action,PlayStation
MindsEye,,,,,,,,,,,,,,,Action,Xbox
Ninja Gaiden: Ragebound,,,,,,,,,,,,,,,Action,PC
Ninja Gaiden: Ragebound,,,,,,,,,,,,,,,Action,PlayStation
Ninja Gaiden: Ragebound,,,,,,,,,,,,,,,Action,Xbox
Ninja Gaiden: Ragebound,,,,,,,,,,,,,,,Action,Nintendo
ReMatch,2025-08-01 00:00:00,,,,,,,,,,,,,,Sports,PC
ReMatch,2025-08-01 00:00:00,,,,,,,,,,,,,,Sports,PlayStation
ReMatch,2025-08-01 00:00:00,,,,,,,,,,,,,,Sports,Xbox
Kingdom Come: Deliverance 2 - Brushes with Death,,,,,,,,,,,,,,,RPG,PC
Kingdom Come: Deliverance 2 - Brushes with Death,,,,,,,,,,,,,,,RPG,PlayStation
Kingdom Come: Deliverance 2 - Brushes with Death,,,,,,,,,,,,,,,RPG,Xbox
Lies of P: Overture,,,,,,,,,,,,,,,RPG,PC
Lies of P: Overture,,,,,,,,,,,,,,,RPG,PlayStation
Lies of P: Overture,,,,,,,,,,,,,,,RPG,Xbox
Songs of Conquest: Roots,,,,,,,,,,,,,,,Strategy,PC
Earth vs Mars,,,,,,,,,,,,,,,Strategy,PC
RoboCop: Rogue City - Unfinished Business,,,,,,,,,,,,,,,Action,PC
RoboCop: Rogue City - Unfinished Business,,,,,,,,,,,,,,,Action,PlayStation
RoboCop: Rogue City - Unfinished Business,,,,,,,,,,,,,,,Action,Xbox
Hell Is Us,2025-09-04 00:00:00,,,,,,,,,,,,,,Action,PC
Hell Is Us,2025-09-04 00:00:00,,,,,,,,,,,,,,Action,PlayStation
Hell Is Us,2025-09-04 00:00:00,,,,,,,,,,,,,,Action,Xbox
Terminator 2D: No Fate,2025-09-05 00:00:00,,,,,,,,,,,,,,Action,PC
Terminator 2D: No Fate,2025-09-05 00:00:00,,,,,,,,,,,,,,Action,PlayStation
Terminator 2D: No Fate,2025-09-05 00:00:00,,,,,,,,,,,,,,Action,Xbox
Terminator 2D: No Fate,2025-09-05 00:00:00,,,,,,,,,,,,,,Action,Nintendo
Borderlands 4,2025-09-23 00:00:00,,,,,,,,,,,,,,Action,PC
Borderlands 4,2025-09-23 00:00:00,,,,,,,,,,,,,,Action,PlayStation
Borderlands 4,2025-09-23 00:00:00,,,,,,,,,,,,,,Action,Xbox
Lost Region,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PC
Lost Region,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PlayStation
Lost Region,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,Xbox
Kingdom of Night,2025-01-01 00:00:00,,,,,,,,,,,,,,RPG,PC
Kingdom of Night,2025-01-01 00:00:00,,,,,,,,,,,,,,RPG,PlayStation
Kingdom of Night,2025-01-01 00:00:00,,,,,,,,,,,,,,RPG,Xbox
Kingdom of Night,2025-01-01 00:00:00,,,,,,,,,,,,,,RPG,Nintendo
Lost Viking: Kingdom of Women,,,,,,,,,,,,,,,Action,PC
Akatori,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PC
Akatori,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,Nintendo
Kokopa's Atlas,2025-01-01 00:00:00,,,,,,,,,,,,,,Adventure,PC
Modern Naval Warfare,2025-01-01 00:00:00,,,,,,,,,,,,,,Simulation,PC
Rooted,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PC
Morbid Metal,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PC
Dungeons of the Amber Griffin,2025-01-01 00:00:00,,,,,,,,,,,,,,RPG,PC
Song of Iron 2,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PC
Song of Iron 2,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,Xbox
Ashfall,2025-01-01 00:00:00,,,,,,,,,,,,,,RPG,PC
Ashfall,2025-01-01 00:00:00,,,,,,,,,,,,,,RPG,Mobile
Summerhill,2025-01-01 00:00:00,,,,,,,,,,,,,,Adventure,PC
Everdeep Aurora,2025-01-01 00:00:00,,,,,,,,,,,,,,Adventure,PC
Everdeep Aurora,2025-01-01 00:00:00,,,,,,,,,,,,,,Adventure,Nintendo
Eternal Tombs,2025-01-01 00:00:00,,,,,,,,,,,,,,RPG,PC
Hollow Home,2025-01-01 00:00:00,,,,,,,,,,,,,,RPG,PC
Menace,,,,,,,,,,,,,,,RPG,PC
Over Jump Rally,2025-01-01 00:00:00,,,,,,,,,,,,,,Racing,PC
Rubber Royale,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PC
EA Sports FC Tactical,2025-01-01 00:00:00,,,,,,,,,,,,,,Strategy,Mobile
Aeterna Lucis,2025-09-01 00:00:00,,,,,,,,,,,,,,Action,PC
Aeterna Lucis,2025-09-01 00:00:00,,,,,,,,,,,,,,Action,PlayStation
Aeterna Lucis,2025-09-01 00:00:00,,,,,,,,,,,,,,Action,Xbox
Aeterna Lucis,2025-09-01 00:00:00,,,,,,,,,,,,,,Action,Nintendo
Radio Commander: Pacific Campaign,2025-01-01 00:00:00,,,,,,,,,,,,,,Strategy,PC
Prison Architect 2,2025-01-01 00:00:00,,,,,,,,,,,,,,Strategy,PC
Prison Architect 2,2025-01-01 00:00:00,,,,,,,,,,,,,,Strategy,PlayStation
Prison Architect 2,2025-01-01 00:00:00,,,,,,,,,,,,,,Strategy,Xbox
Whisper Mountain Outbreak,,,,,,,,,,,,,,,Action,PC
Car Repair,2025-09-01 00:00:00,,,,,,,,,,,,,,Simulation,PC
UnderMine 2,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PC
The Whims of the Gods,,,,,,,,,,,,,,,Strategy,PC
Campus Life,2025-01-01 00:00:00,,,,,,,,,,,,,,Simulation,PC
Killer Bean,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PC
Tenjutsu,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PC
StarKeeper,2025-01-01 00:00:00,,,,,,,,,,,,,,Strategy,PC
Fantastic Haven,,,,,,,,,,,,,,,Strategy,PC
Liquidation,2025-01-01 00:00:00,,,,,,,,,,,,,,Strategy,PC
Star Wars: Hunters,2025-10-01 00:00:00,,,,,,,,,,,,,,Action,PC
Star Wars: Hunters,2025-10-01 00:00:00,,,,,,,,,,,,,,Action,Mobile
Star Wars: Hunters,2025-10-01 00:00:00,,,,,,,,,,,,,,Action,Nintendo
Directive 8020,2025-10-02 00:00:00,,,,,,,,,,,,,,Adventure,PC
Directive 8020,2025-10-02 00:00:00,,,,,,,,,,,,,,Adventure,PlayStation
Directive 8020,2025-10-02 00:00:00,,,,,,,,,,,,,,Adventure,Xbox
Double Dragon Revive,2025-10-23 00:00:00,,,,,,,,,,,,,,Action,PC
Double Dragon Revive,2025-10-23 00:00:00,,,,,,,,,,,,,,Action,PlayStation
Double Dragon Revive,2025-10-23 00:00:00,,,,,,,,,,,,,,Action,Xbox
Magin: The Rat Project Stories,2025-01-01 00:00:00,,,,,,,,,,,,,,RPG,PC
Mythastasis,2025-01-01 00:00:00,,,,,,,,,,,,,,Puzzle,Mobile
Where Birds Go to Sleep,2025-01-01 00:00:00,,,,,,,,,,,,,,Adventure,PC
Dark Fracture,2025-01-01 00:00:00,,,,,,,,,,,,,,Adventure,PC
We Are Legion: Rome,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PC
We Are Legion: Rome,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PlayStation
We Are Legion: Rome,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,Xbox
The Season of the Warlock,2025-01-01 00:00:00,,,,,,,,,,,,,,Adventure,PC
Core Decay,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PC
The Awakener: Risen,2025-01-01 00:00:00,,,,,,,,,,,,,,RPG,PC
The Awakener: Risen,2025-01-01 00:00:00,,,,,,,,,,,,,,RPG,PlayStation
Ondeh Ondeh,2025-01-01 00:00:00,,,,,,,,,,,,,,Adventure,PC
Athanasia,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PC
Karlson,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PC
Food Truck Empire,2025-01-01 00:00:00,,,,,,,,,,,,,,Strategy,PC
Arknights: Endfield,2025-01-01 00:00:00,,,,,,,,,,,,,,RPG,PC
Arknights: Endfield,2025-01-01 00:00:00,,,,,,,,,,,,,,RPG,PlayStation
Arknights: Endfield,2025-01-01 00:00:00,,,,,,,,,,,,,,RPG,Mobile
Szrot,2025-01-01 00:00:00,,,,,,,,,,,,,,Racing,PC
Kitsune: The Journey of Adashino,2025-01-01 00:00:00,,,,,,,,,,,,,,Adventure,PC
Kitsune: The Journey of Adashino,2025-01-01 00:00:00,,,,,,,,,,,,,,Adventure,Nintendo
Block N Load 2,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PC
Toroa: Skycall,2025-01-01 00:00:00,,,,,,,,,,,,,,Adventure,PC
Miska,2025-01-01 00:00:00,,,,,,,,,,,,,,Adventure,PC
Unawake,2025-01-01 00:00:00,,,,,,,,,,,,,,RPG,PC
World of Anterra,2025-01-01 00:00:00,,,,,,,,,,,,,,RPG,PC
World of Anterra,2025-01-01 00:00:00,,,,,,,,,,,,,,RPG,PlayStation
World of Anterra,2025-01-01 00:00:00,,,,,,,,,,,,,,RPG,Xbox
World of Anterra,2025-01-01 00:00:00,,,,,,,,,,,,,,RPG,Nintendo
Evercore Heroes,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PC
Paranormal Tales,2025-01-01 00:00:00,,,,,,,,,,,,,,Adventure,PC
Pirates Republic,2025-01-01 00:00:00,,,,,,,,,,,,,,RPG,PC
Wood & Weather,2025-01-01 00:00:00,,,,,,,,,,,,,,Simulation,PC
Hello Exo,2025-01-01 00:00:00,,,,,,,,,,,,,,Strategy,PC
RetroSpace,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PC
Witches of the New World,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PC
Lost Skies,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PC
Moonbriar,2025-01-01 00:00:00,,,,,,,,,,,,,,Adventure,PC
D.O.R.F. Real-Time Strategic Conflict,2025-01-01 00:00:00,,,,,,,,,,,,,,Strategy,PC
Wanderer: The Fragments of Fate,2025-01-01 00:00:00,,,,,,,,,,,,,,Adventure,PC
Wanderer: The Fragments of Fate,2025-01-01 00:00:00,,,,,,,,,,,,,,Adventure,PlayStation
The Guardian of Nature,2025-01-01 00:00:00,,,,,,,,,,,,,,Adventure,PC
Tiny Bookshop,2025-01-01 00:00:00,,,,,,,,,,,,,,Simulation,PC
Shantae Advance: Risky Revolution,2025-01-01 00:00:00,,,,,,,,,,,,,,Arcade,PC
Shantae Advance: Risky Revolution,2025-01-01 00:00:00,,,,,,,,,,,,,,Arcade,PlayStation
Shantae Advance: Risky Revolution,2025-01-01 00:00:00,,,,,,,,,,,,,,Arcade,Nintendo
Airframe Ultra,2025-01-01 00:00:00,,,,,,,,,,,,,,Racing,PC
"Cook, Serve, Delicious: Re-Mustard!",2025-01-01 00:00:00,,,,,,,,,,,,,,Arcade,PC
DDS x Narcos,2025-01-01 00:00:00,,,,,,,,,,,,,,Simulation,PC
EVE: Vanguard,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PC
Nirvana Noir,2025-01-01 00:00:00,,,,,,,,,,,,,,Adventure,PC
Nirvana Noir,2025-01-01 00:00:00,,,,,,,,,,,,,,Adventure,Xbox
Project CW,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PC
Train Planet,2025-01-01 00:00:00,,,,,,,,,,,,,,Simulation,PC
Decadent,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PC
Decadent,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PlayStation
Decadent,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,Xbox
Deep State,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PC
Lost Legions,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PC
Orc Warchief,2025-01-01 00:00:00,,,,,,,,,,,,,,Strategy,PC
Yooka-Replaylee,2025-01-01 00:00:00,,,,,,,,,,,,,,Arcade,PC
Yooka-Replaylee,2025-01-01 00:00:00,,,,,,,,,,,,,,Arcade,PlayStation
Yooka-Replaylee,2025-01-01 00:00:00,,,,,,,,,,,,,,Arcade,Xbox
Truck World: Australia,2025-01-01 00:00:00,,,,,,,,,,,,,,Simulation,PC
Perfect New World,2025-01-01 00:00:00,,,,,,,,,,,,,,RPG,PC
Project Wunderwaffe: War in Ukraine,2025-01-01 00:00:00,,,,,,,,,,,,,,Strategy,PC
Shadow of the Road,2025-01-01 00:00:00,,,,,,,,,,,,,,RPG,PC
CyberTaxi: Lunatic Nights,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PC
Egging On,2025-01-01 00:00:00,,,,,,,,,,,,,,Arcade,PC
Peace Island,2025-11-17 00:00:00,,,,,,,,,,,,,,Adventure,PC
Tavern Keeper,2025-01-01 00:00:00,,,,,,,,,,,,,,Strategy,PC
Seed,2025-01-01 00:00:00,,,,,,,,,,,,,,Strategy,PC
Unsung Warriors,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PC
Task Force Admiral,2025-11-01 00:00:00,,,,,,,,,,,,,,Strategy,PC
Dreamhouse: The Game,2025-01-01 00:00:00,,,,,,,,,,,,,,Simulation,PC
Guinea Pig Parkour,2025-01-01 00:00:00,,,,,,,,,,,,,,Arcade,PC
She Dreams Elsewhere,2025-01-01 00:00:00,,,,,,,,,,,,,,RPG,PC
She Dreams Elsewhere,2025-01-01 00:00:00,,,,,,,,,,,,,,RPG,Xbox
She Dreams Elsewhere,2025-01-01 00:00:00,,,,,,,,,,,,,,RPG,Nintendo
Tree of Life 2,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PC
Dark Moonlight,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PC
Elements,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PC
Painkiller,,,,,,,,,,,,,,,Action,PC
Painkiller,,,,,,,,,,,,,,,Action,PlayStation
Painkiller,,,,,,,,,,,,,,,Action,Xbox
Rollers of the Realm: Reunion,2025-01-01 00:00:00,,,,,,,,,,,,,,Arcade,PC
Unbeatable,2025-01-01 00:00:00,,,,,,,,,,,,,,Arcade,PC
Unbeatable,2025-01-01 00:00:00,,,,,,,,,,,,,,Arcade,PlayStation
Unbeatable,2025-01-01 00:00:00,,,,,,,,,,,,,,Arcade,Xbox
Crowsworn,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PC
Bushiden,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PC
Bushiden,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,Xbox
Immortal: And the Death that Follows,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PC
Immortal: And the Death that Follows,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PlayStation
Immortal: And the Death that Follows,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,Xbox
Immortal: And the Death that Follows,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,Nintendo
Deer & Boy,2025-01-01 00:00:00,,,,,,,,,,,,,,Adventure,PC
Luto,2025-01-01 00:00:00,,,,,,,,,,,,,,Adventure,PC
Luto,2025-01-01 00:00:00,,,,,,,,,,,,,,Adventure,PlayStation
Luto,2025-01-01 00:00:00,,,,,,,,,,,,,,Adventure,Xbox
Wronged Us,2025-01-01 00:00:00,,,,,,,,,,,,,,Adventure,PC
Agony: Lords of Hell,2025-01-01 00:00:00,,,,,,,,,,,,,,Strategy,PC
Kriegsfront Tactics,2025-01-01 00:00:00,,,,,,,,,,,,,,Strategy,PC
Kriegsfront Tactics,2025-01-01 00:00:00,,,,,,,,,,,,,,Strategy,PlayStation
Kriegsfront Tactics,2025-01-01 00:00:00,,,,,,,,,,,,,,Strategy,Xbox
Kriegsfront Tactics,2025-01-01 00:00:00,,,,,,,,,,,,,,Strategy,Nintendo
Twisted Tower,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PC
Alterborn,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PC
Alterborn,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PlayStation
The Courier,2025-01-01 00:00:00,,,,,,,,,,,,,,Adventure,PC
The Courier,2025-01-01 00:00:00,,,,,,,,,,,,,,Adventure,PlayStation
The Courier,2025-01-01 00:00:00,,,,,,,,,,,,,,Adventure,Xbox
The Courier,2025-01-01 00:00:00,,,,,,,,,,,,,,Adventure,Nintendo
Dreamsettler,2025-01-01 00:00:00,,,,,,,,,,,,,,Simulation,PC
Narin: The Orange Room,2025-01-01 00:00:00,,,,,,,,,,,,,,Adventure,PC
Glaciered,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PC
Wreckreation,2025-01-01 00:00:00,,,,,,,,,,,,,,Racing,PC
Wreckreation,2025-01-01 00:00:00,,,,,,,,,,,,,,Racing,PlayStation
Wreckreation,2025-01-01 00:00:00,,,,,,,,,,,,,,Racing,Xbox
Townseek,2025-01-01 00:00:00,,,,,,,,,,,,,,Adventure,PC
Twinsen's Little Big Adventure 2 Remastered,2025-01-01 00:00:00,,,,,,,,,,,,,,Adventure,PC
Carnival Hunt,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PC
Phantom Blade Zero,2025-01-01 00:00:00,,,,,,,,,,,,,,RPG,PC
Phantom Blade Zero,2025-01-01 00:00:00,,,,,,,,,,,,,,RPG,PlayStation
Corsairs: Battle of the Caribbean,2025-01-01 00:00:00,,,,,,,,,,,,,,Strategy,PC
Corsairs: Battle of the Caribbean,2025-01-01 00:00:00,,,,,,,,,,,,,,Strategy,PlayStation
Corsairs: Battle of the Caribbean,2025-01-01 00:00:00,,,,,,,,,,,,,,Strategy,Xbox
Corsairs: Battle of the Caribbean,2025-01-01 00:00:00,,,,,,,,,,,,,,Strategy,Nintendo
Henry Halfhead,2025-01-01 00:00:00,,,,,,,,,,,,,,Puzzle,PC
StarRupture,,,,,,,,,,,,,,,Action,PC
Bye Sweet Carole,2025-01-01 00:00:00,,,,,,,,,,,,,,Adventure,PC
Bye Sweet Carole,2025-01-01 00:00:00,,,,,,,,,,,,,,Adventure,PlayStation
Bye Sweet Carole,2025-01-01 00:00:00,,,,,,,,,,,,,,Adventure,Xbox
Bye Sweet Carole,2025-01-01 00:00:00,,,,,,,,,,,,,,Adventure,Nintendo
Hotel Barcelona,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PC
Hotel Barcelona,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PlayStation
Hotel Barcelona,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,Xbox
Last Hour of an Epic To the Moon RPG,2025-01-01 00:00:00,,,,,,,,,,,,,,RPG,PC
Robots at Midnight,2025-01-01 00:00:00,,,,,,,,,,,,,,RPG,PC
Robots at Midnight,2025-01-01 00:00:00,,,,,,,,,,,,,,RPG,Xbox
Dark and Darker Mobile,2025-01-01 00:00:00,,,,,,,,,,,,,,RPG,Mobile
The Mermaid's Tongue,2025-01-01 00:00:00,,,,,,,,,,,,,,Adventure,PC
Harmonium: The Musical,2025-01-01 00:00:00,,,,,,,,,,,,,,Adventure,PC
Harmonium: The Musical,2025-01-01 00:00:00,,,,,,,,,,,,,,Adventure,Xbox
Harmonium: The Musical,2025-01-01 00:00:00,,,,,,,,,,,,,,Adventure,Mobile
Usual June,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PC
Mariachi Legends,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PC
Battlefield 7,2025-11-01 00:00:00,,,,,,,,,,,,,,Action,PC
Battlefield 7,2025-11-01 00:00:00,,,,,,,,,,,,,,Action,PlayStation
Battlefield 7,2025-11-01 00:00:00,,,,,,,,,,,,,,Action,Xbox
Goodnight Universe,2025-01-01 00:00:00,,,,,,,,,,,,,,Adventure,PC
Mars Horizon 2: The Search for Life,2025-01-01 00:00:00,,,,,,,,,,,,,,Strategy,PC
Songs of Conquest: Rise Eternal,2025-01-01 00:00:00,,,,,,,,,,,,,,Strategy,PC
Ballad of Antara,2025-01-01 00:00:00,,,,,,,,,,,,,,RPG,PlayStation
Persist Online,2025-01-01 00:00:00,,,,,,,,,,,,,,RPG,PC
Cairn,2025-01-01 00:00:00,,,,,,,,,,,,,,Adventure,PC
Cairn,2025-01-01 00:00:00,,,,,,,,,,,,,,Adventure,PlayStation
Possessor(s),2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PC
Possessor(s),2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PlayStation
Wuchang: Fallen Feathers,2025-01-01 00:00:00,,,,,,,,,,,,,,RPG,PC
Wuchang: Fallen Feathers,2025-01-01 00:00:00,,,,,,,,,,,,,,RPG,PlayStation
Wuchang: Fallen Feathers,2025-01-01 00:00:00,,,,,,,,,,,,,,RPG,Xbox
Star Birds,2025-01-01 00:00:00,,,,,,,,,,,,,,Simulation,PC
Anno 117: Pax Romana,2025-01-01 00:00:00,,,,,,,,,,,,,,Strategy,PC
Anno 117: Pax Romana,2025-01-01 00:00:00,,,,,,,,,,,,,,Strategy,PlayStation
Anno 117: Pax Romana,2025-01-01 00:00:00,,,,,,,,,,,,,,Strategy,Xbox
Shovel Knight: Shovel of Hope DX,2025-01-01 00:00:00,,,,,,,,,,,,,,Arcade,PC
Shovel Knight: Shovel of Hope DX,2025-01-01 00:00:00,,,,,,,,,,,,,,Arcade,Nintendo
Dungeons & Kingdoms,2025-01-01 00:00:00,,,,,,,,,,,,,,RPG,PC
The Eternal Life of Goldman,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PC
The Eternal Life of Goldman,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PlayStation
The Eternal Life of Goldman,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,Xbox
The Eternal Life of Goldman,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,Nintendo
Glory to the Heroes,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PC
Pompeii: The Legacy,2025-01-01 00:00:00,,,,,,,,,,,,,,Strategy,PC
Among the Wild,2025-01-01 00:00:00,,,,,,,,,,,,,,Adventure,PC
Astrobotanica,2025-01-01 00:00:00,,,,,,,,,,,,,,Adventure,PC
Atre: Dominance Wars,2025-01-01 00:00:00,,,,,,,,,,,,,,Strategy,PC
Cleared Hot,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PC
Bylina,2025-01-01 00:00:00,,,,,,,,,,,,,,RPG,PC
Bylina,2025-01-01 00:00:00,,,,,,,,,,,,,,RPG,PlayStation
Bylina,2025-01-01 00:00:00,,,,,,,,,,,,,,RPG,Xbox
Sunderfolk,2025-01-01 00:00:00,,,,,,,,,,,,,,RPG,PC
Sunderfolk,2025-01-01 00:00:00,,,,,,,,,,,,,,RPG,PlayStation
Sunderfolk,2025-01-01 00:00:00,,,,,,,,,,,,,,RPG,Xbox
Sunderfolk,2025-01-01 00:00:00,,,,,,,,,,,,,,RPG,Nintendo
Permafrost,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PC
Cronos: The New Dawn,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PC
Cronos: The New Dawn,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PlayStation
Cronos: The New Dawn,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,Xbox
Mistfall Hunter,2025-01-01 00:00:00,,,,,,,,,,,,,,RPG,PC
Mistfall Hunter,2025-01-01 00:00:00,,,,,,,,,,,,,,RPG,Xbox
World of Warcraft: Mists of Pandaria Classic,2025-01-01 00:00:00,,,,,,,,,,,,,,RPG,PC
Kingdom Come: Deliverance 2 - Legacy of the Forge,,,,,,,,,,,,,,,RPG,PC
Kingdom Come: Deliverance 2 - Legacy of the Forge,,,,,,,,,,,,,,,RPG,PlayStation
Kingdom Come: Deliverance 2 - Legacy of the Forge,,,,,,,,,,,,,,,RPG,Xbox
Ninja Gaiden 4,,,,,,,,,,,,,,,Action,PC
Ninja Gaiden 4,,,,,,,,,,,,,,,Action,PlayStation
Ninja Gaiden 4,,,,,,,,,,,,,,,Action,Xbox
Fellowship,2025-01-01 00:00:00,,,,,,,,,,,,,,RPG,PC
Edge of Memories,,,,,,,,,,,,,,,RPG,PC
Edge of Memories,,,,,,,,,,,,,,,RPG,PlayStation
Edge of Memories,,,,,,,,,,,,,,,RPG,Xbox
Styx: Blades of Greed,,,,,,,,,,,,,,,Action,PC
Styx: Blades of Greed,,,,,,,,,,,,,,,Action,PlayStation
Styx: Blades of Greed,,,,,,,,,,,,,,,Action,Xbox
Mewgenics,2025-01-01 00:00:00,,,,,,,,,,,,,,RPG,PC
Camelot Unchained,2025-01-01 00:00:00,,,,,,,,,,,,,,RPG,PC
The Stomping Land,2025-01-01 00:00:00,,,,,,,,,,,,,,Action,PC
The Last Night,2025-01-01 00:00:00,,,,,,,,,,,,,,Adventure,PC
The Last Night,2025-01-01 00:00:00,,,,,,,,,,,,,,Adventure,PlayStation
